book_id,chap_id,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,author,title,doc
5670,13,-0.46762916865466453,-0.009933508257115264,0.062481134388455185,-0.2202825748068362,-0.02066653710318069,-0.09365091566699042,0.017709002521145517,-0.09742133214247897,0.1872624720264228,-0.03536382366148969,"VIRGINIA, WOOLF",JACOBS ROOM,JACOBS ROOM
5670,14,-0.19870412555553124,-0.012426275591024426,0.06165798280750222,-0.13239544160963945,0.012535942982855843,-0.10361024374236731,-0.0057616799430891125,-0.07848124079219705,0.23964557104486858,0.05256051439072567,"VIRGINIA, WOOLF",JACOBS ROOM,JACOBS ROOM
6695,1,-0.3698740998208019,0.04436603364533638,-0.21132552498025015,0.05041651438133462,0.13810498966824913,-0.0501314521238638,0.16825929747040744,-0.06799981687351805,0.16558369565079267,-0.1003351583125335,"F.SCOTT, FITZGERALD",TALES OF THE JAZZ AGE,TALES OF THE JAZZ AGE
6695,2,-0.4183238349197901,0.11005473387760946,-0.2780022764698358,0.03222281987611978,-0.028266146761548108,-0.09512566997550902,0.052456338252997683,0.07325985478215195,-0.0005104699847444955,0.06145255037349651,"F.SCOTT, FITZGERALD",TALES OF THE JAZZ AGE,TALES OF THE JAZZ AGE
6695,3,-0.3313832816222027,0.10036070109741539,-0.24930395421564697,-0.01536795986507741,-0.06363144977253263,-0.11829673522516038,0.016358898879525744,-0.06523026216668015,-0.04327635901570078,-0.03274671948918606,"F.SCOTT, FITZGERALD",TALES OF THE JAZZ AGE,TALES OF THE JAZZ AGE
6695,4,-0.35826220291411315,0.07882233292229143,-0.18372101089597553,-0.06348001666537756,0.13120300993468142,-0.05610398976522557,-0.2788052089427982,0.05905257754347576,0.03990164930903103,0.08874277652299829,"F.SCOTT, FITZGERALD",TALES OF THE JAZZ AGE,TALES OF THE JAZZ AGE
6695,5,-0.3656476643936163,0.05463026068671452,-0.23136348335136395,0.03897054759264795,0.038850351203961374,-0.12983216109541015,0.06843117523969135,-0.02589630012015912,0.11003138012141796,-0.08231178544429994,"F.SCOTT, FITZGERALD",TALES OF THE JAZZ AGE,TALES OF THE JAZZ AGE
6695,6,-0.3066775330085922,0.04197875271795072,-0.14923346036741666,0.03947883060598499,-0.020813603949454963,-0.19059004792704135,0.05646662175301774,-0.004965146260338726,0.0731830888044872,-0.08878004747757118,"F.SCOTT, FITZGERALD",TALES OF THE JAZZ AGE,TALES OF THE JAZZ AGE
6695,7,-0.40444687296878057,0.07158823413129703,-0.15490513331100203,0.09019898840238384,-0.008328078090830221,-0.2109795065090419,0.1959816850079592,0.03761123582644518,0.06247049478856875,0.04426902395537414,"F.SCOTT, FITZGERALD",TALES OF THE JAZZ AGE,TALES OF THE JAZZ AGE
6695,8,-0.3574786216669121,0.05562822509662535,-0.05279018428403469,0.04149723285382018,0.02095451358001696,-0.23827955059441663,0.23115626514931167,0.0390325013192535,0.07931677813646844,0.0069529918359976725,"F.SCOTT, FITZGERALD",TALES OF THE JAZZ AGE,TALES OF THE JAZZ AGE
